SysetID,Name,.obj paths,fileid,cloudpath,status,f1,f2,f3,f4,f5,f6
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\c41293c84dfc509cfcb8d8c6d4df8143\models\model_normalized.obj,c41293c84dfc509cfcb8d8c6d4df8143,lamp_3636649_c41293c84dfc509cfcb8d8c6d4df81431_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\11126129151f3e36afb1ffba52bacfa2\models\model_normalized.obj,11126129151f3e36afb1ffba52bacfa2,rifle_4090263_11126129151f3e36afb1ffba52bacfa21_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\13c12d297a29357919179b9e5a0c010c\models\model_normalized.obj,13c12d297a29357919179b9e5a0c010c,guitar_3467517_13c12d297a29357919179b9e5a0c010c1_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\e3ee6b31e54e95b7d42b9650f19dd425\models\model_normalized.obj,e3ee6b31e54e95b7d42b9650f19dd425,lamp_3636649_e3ee6b31e54e95b7d42b9650f19dd4251_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\963506132e08855de5cf42144086d22a\models\model_normalized.obj,963506132e08855de5cf42144086d22a,rifle_4090263_963506132e08855de5cf42144086d22a1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\d543465b35604aae1735ea0e092a805a\models\model_normalized.obj,d543465b35604aae1735ea0e092a805a,lamp_3636649_d543465b35604aae1735ea0e092a805a1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\9c2a936a664a59823c10371ef1aaa57c\models\model_normalized.obj,9c2a936a664a59823c10371ef1aaa57c,lamp_3636649_9c2a936a664a59823c10371ef1aaa57c1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\8456aa006d740061bd8fcb0281cd4d0a\models\model_normalized.obj,8456aa006d740061bd8fcb0281cd4d0a,rifle_4090263_8456aa006d740061bd8fcb0281cd4d0a1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\978df83c1cee012729a60d6ab40898d\models\model_normalized.obj,978df83c1cee012729a60d6ab40898d,lamp_3636649_978df83c1cee012729a60d6ab40898d1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\5afd33d495b111449a2ee232a197081e\models\model_normalized.obj,5afd33d495b111449a2ee232a197081e,rifle_4090263_5afd33d495b111449a2ee232a197081e1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2942699,camera_photographic camera,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02942699\63c10cfd6f0ce09a241d076ab53023c1\models\model_normalized.obj,63c10cfd6f0ce09a241d076ab53023c1,camera_photographic camera_2942699_63c10cfd6f0ce09a241d076ab53023c11_10000_2pc.ply,Cloud Generated,ConvertLEtoCE,ImportLE,ExportCE,,,
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\5a1e624764af0205bf8b9d530de7a108\models\model_normalized.obj,5a1e624764af0205bf8b9d530de7a108,bottle_2876657_5a1e624764af0205bf8b9d530de7a1081_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreGas,ImportGas,ExportGas
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\d0be31319409de673ce0d177711e253\models\model_normalized.obj,d0be31319409de673ce0d177711e253,jar_3593526_d0be31319409de673ce0d177711e2531_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\407324b2f2b89934b5945297ce426f02\models\model_normalized.obj,407324b2f2b89934b5945297ce426f02,rifle_4090263_407324b2f2b89934b5945297ce426f021_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\57bc575daa1a56109609aa6ba54014c1\models\model_normalized.obj,57bc575daa1a56109609aa6ba54014c1,rifle_4090263_57bc575daa1a56109609aa6ba54014c11_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2942699,camera_photographic camera,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02942699\1298634053ad50d36d07c55cf995503e\models\model_normalized.obj,1298634053ad50d36d07c55cf995503e,camera_photographic camera_2942699_1298634053ad50d36d07c55cf995503e1_10000_2pc.ply,Cloud Generated,ConvertLEtoEE,ImportLE,ExportEE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\b2d5929e66044aeac7db9c21ccfbc4a1\models\model_normalized.obj,b2d5929e66044aeac7db9c21ccfbc4a1,lamp_3636649_b2d5929e66044aeac7db9c21ccfbc4a11_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\de9fcce5174bfe09db181f2efd806577\models\model_normalized.obj,de9fcce5174bfe09db181f2efd806577,rifle_4090263_de9fcce5174bfe09db181f2efd8065771_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2946921,can_tin_tin can,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02946921\100c5aee62f1c9b9f54f8416555967\models\model_normalized.obj,100c5aee62f1c9b9f54f8416555967,can_tin_tin can_2946921_100c5aee62f1c9b9f54f84165559671_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e93954daf5406e15e564d15be4778337\models\model_normalized.obj,e93954daf5406e15e564d15be4778337,rifle_4090263_e93954daf5406e15e564d15be47783371_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\7fa0f8d0da975ea0f323a65d99f15033\models\model_normalized.obj,7fa0f8d0da975ea0f323a65d99f15033,lamp_3636649_7fa0f8d0da975ea0f323a65d99f150331_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\149adc06e4b1404940232a3c75f1f92a\models\model_normalized.obj,149adc06e4b1404940232a3c75f1f92a,rifle_4090263_149adc06e4b1404940232a3c75f1f92a1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\371b604f78300e02d76ab6ff59fe7e10\models\model_normalized.obj,371b604f78300e02d76ab6ff59fe7e10,bottle_2876657_371b604f78300e02d76ab6ff59fe7e101_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreGas,ImportGas,ExportGas
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e74ab615b3008320e2bb19fbad3e4596\models\model_normalized.obj,e74ab615b3008320e2bb19fbad3e4596,rifle_4090263_e74ab615b3008320e2bb19fbad3e45961_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\47db3b9c4b94ed61223d66e29bde9a55\models\model_normalized.obj,47db3b9c4b94ed61223d66e29bde9a55,rifle_4090263_47db3b9c4b94ed61223d66e29bde9a551_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\a52c4c07d951fcbc3068951f59ff267e\models\model_normalized.obj,a52c4c07d951fcbc3068951f59ff267e,rifle_4090263_a52c4c07d951fcbc3068951f59ff267e1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\ee36a8770c74281b52188a7e683f7f4c\models\model_normalized.obj,ee36a8770c74281b52188a7e683f7f4c,rifle_4090263_ee36a8770c74281b52188a7e683f7f4c1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\417039be1c492fd4212785a561e3d296\models\model_normalized.obj,417039be1c492fd4212785a561e3d296,lamp_3636649_417039be1c492fd4212785a561e3d2961_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\39dae1fb0cd33173d2c901959c439025\models\model_normalized.obj,39dae1fb0cd33173d2c901959c439025,rifle_4090263_39dae1fb0cd33173d2c901959c4390251_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\156fe84679171501f155d75bbf62b80\models\model_normalized.obj,156fe84679171501f155d75bbf62b80,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_156fe84679171501f155d75bbf62b801_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\47a7bbd995c37d3d4aeb986669a16017\models\model_normalized.obj,47a7bbd995c37d3d4aeb986669a16017,lamp_3636649_47a7bbd995c37d3d4aeb986669a160171_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\a5554278ba72e07213d2510999d0f1d2\models\model_normalized.obj,a5554278ba72e07213d2510999d0f1d2,bathtub_bathing tub_bath_tub_2808440_a5554278ba72e07213d2510999d0f1d21_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\736af7558693f029774a2bc3e125b7e\models\model_normalized.obj,736af7558693f029774a2bc3e125b7e,rifle_4090263_736af7558693f029774a2bc3e125b7e1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\d2e7e725aa6b39f0d333084c1357713e\models\model_normalized.obj,d2e7e725aa6b39f0d333084c1357713e,bottle_2876657_d2e7e725aa6b39f0d333084c1357713e1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportKE,ExportLiquid,StoreGas,ImportGas,ExportGas
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\a1858315e1b17f57e1507433bf0da3de\models\model_normalized.obj,a1858315e1b17f57e1507433bf0da3de,bottle_2876657_a1858315e1b17f57e1507433bf0da3de1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreGas,ImportGas,ExportGas
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\fecefd8313bb5bcdd86d4f3257dfa437\models\model_normalized.obj,fecefd8313bb5bcdd86d4f3257dfa437,guitar_3467517_fecefd8313bb5bcdd86d4f3257dfa4371_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\785ec43cb6f1a534e1f2a1daf140ac9f\models\model_normalized.obj,785ec43cb6f1a534e1f2a1daf140ac9f,rifle_4090263_785ec43cb6f1a534e1f2a1daf140ac9f1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\ccf8ce0be2e03076a49c146495d6b4d5\models\model_normalized.obj,ccf8ce0be2e03076a49c146495d6b4d5,rifle_4090263_ccf8ce0be2e03076a49c146495d6b4d51_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\2cb0634dfd39f71623c02c1a690f1e7\models\model_normalized.obj,2cb0634dfd39f71623c02c1a690f1e7,rifle_4090263_2cb0634dfd39f71623c02c1a690f1e71_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\4a41317b5baa2d52c658b057b1ffe06f\models\model_normalized.obj,4a41317b5baa2d52c658b057b1ffe06f,bathtub_bathing tub_bath_tub_2808440_4a41317b5baa2d52c658b057b1ffe06f1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3797390,mug,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03797390\a3cd44bbd3ba5b019a4cbf5d3b79df06\models\model_normalized.obj,a3cd44bbd3ba5b019a4cbf5d3b79df06,mug_3797390_a3cd44bbd3ba5b019a4cbf5d3b79df061_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\2fa653cd90c27f8fbd16d4490a10a752\models\model_normalized.obj,2fa653cd90c27f8fbd16d4490a10a752,jar_3593526_2fa653cd90c27f8fbd16d4490a10a7521_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\180846dd3deda6785127e0873cfaa7b8\models\model_normalized.obj,180846dd3deda6785127e0873cfaa7b8,rifle_4090263_180846dd3deda6785127e0873cfaa7b81_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\27e0851e99c4d04470374408dad00379\models\model_normalized.obj,27e0851e99c4d04470374408dad00379,bathtub_bathing tub_bath_tub_2808440_27e0851e99c4d04470374408dad003791_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\a375d94c02f2924b550584dfc8970d11\models\model_normalized.obj,a375d94c02f2924b550584dfc8970d11,bathtub_bathing tub_bath_tub_2808440_a375d94c02f2924b550584dfc8970d111_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\fc8345dacde827e376e9713f57a5fcb6\models\model_normalized.obj,fc8345dacde827e376e9713f57a5fcb6,lamp_3636649_fc8345dacde827e376e9713f57a5fcb61_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\da9ee9282a5e7c77ad5067eac75a07f7\models\model_normalized.obj,da9ee9282a5e7c77ad5067eac75a07f7,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_da9ee9282a5e7c77ad5067eac75a07f71_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e444044f8872e3b9e1f2a1daf140ac9f\models\model_normalized.obj,e444044f8872e3b9e1f2a1daf140ac9f,rifle_4090263_e444044f8872e3b9e1f2a1daf140ac9f1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\233064561655ddbce4ca9fc57c06f078\models\model_normalized.obj,233064561655ddbce4ca9fc57c06f078,guitar_3467517_233064561655ddbce4ca9fc57c06f0781_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\6a283eba0e45bc63525c1baee1f19994\models\model_normalized.obj,6a283eba0e45bc63525c1baee1f19994,rifle_4090263_6a283eba0e45bc63525c1baee1f199941_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\ac57851b846a48529f433921788191f3\models\model_normalized.obj,ac57851b846a48529f433921788191f3,rifle_4090263_ac57851b846a48529f433921788191f31_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\18ed152bad2c123b4b3c42e318f3affc\models\model_normalized.obj,18ed152bad2c123b4b3c42e318f3affc,lamp_3636649_18ed152bad2c123b4b3c42e318f3affc1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\e4cd718118a15c40dcf3aa5cc0c09272\models\model_normalized.obj,e4cd718118a15c40dcf3aa5cc0c09272,bathtub_bathing tub_bath_tub_2808440_e4cd718118a15c40dcf3aa5cc0c092721_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\70928b07af4272df2d07d103eb3a7540\models\model_normalized.obj,70928b07af4272df2d07d103eb3a7540,rifle_4090263_70928b07af4272df2d07d103eb3a75401_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\8acbba54310b76cb6c43a5634bf2724\models\model_normalized.obj,8acbba54310b76cb6c43a5634bf2724,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_8acbba54310b76cb6c43a5634bf27241_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\7c0e5f39eeaa5d6cef9b6f306f98b0e9\models\model_normalized.obj,7c0e5f39eeaa5d6cef9b6f306f98b0e9,lamp_3636649_7c0e5f39eeaa5d6cef9b6f306f98b0e91_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\ccd12ea2362ef81d8bb3deb7fab7c9b7\models\model_normalized.obj,ccd12ea2362ef81d8bb3deb7fab7c9b7,lamp_3636649_ccd12ea2362ef81d8bb3deb7fab7c9b71_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\97a2ac7e8ada9d981f003e83c2518be8\models\model_normalized.obj,97a2ac7e8ada9d981f003e83c2518be8,bathtub_bathing tub_bath_tub_2808440_97a2ac7e8ada9d981f003e83c2518be81_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\fb4969c29b155f2e9c8bfc08f511409b\models\model_normalized.obj,fb4969c29b155f2e9c8bfc08f511409b,rifle_4090263_fb4969c29b155f2e9c8bfc08f511409b1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\60272eb623298fd190a9ce3e4b15521e\models\model_normalized.obj,60272eb623298fd190a9ce3e4b15521e,lamp_3636649_60272eb623298fd190a9ce3e4b15521e1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\933176941f95f833fcb8d8c6d4df8143\models\model_normalized.obj,933176941f95f833fcb8d8c6d4df8143,lamp_3636649_933176941f95f833fcb8d8c6d4df81431_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\8bc74fea7c5e6f05f95499016f29fbc4\models\model_normalized.obj,8bc74fea7c5e6f05f95499016f29fbc4,rifle_4090263_8bc74fea7c5e6f05f95499016f29fbc41_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\fa4dfabf8e55704532967a44e902e4c2\models\model_normalized.obj,fa4dfabf8e55704532967a44e902e4c2,rifle_4090263_fa4dfabf8e55704532967a44e902e4c21_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\5c1253ae61a16e306871591246ec74dc\models\model_normalized.obj,5c1253ae61a16e306871591246ec74dc,bottle_2876657_5c1253ae61a16e306871591246ec74dc1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreGas,ImportGas,ExportGas
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\b34827c2da8ed1e32029d06c0cadaf74\models\model_normalized.obj,b34827c2da8ed1e32029d06c0cadaf74,rifle_4090263_b34827c2da8ed1e32029d06c0cadaf741_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\e37796d40348fa5fd8013bb984303089\models\model_normalized.obj,e37796d40348fa5fd8013bb984303089,lamp_3636649_e37796d40348fa5fd8013bb9843030891_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\3d6ea8a01c3330ea8b22dc3851acefdd\models\model_normalized.obj,3d6ea8a01c3330ea8b22dc3851acefdd,rifle_4090263_3d6ea8a01c3330ea8b22dc3851acefdd1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
